File,Line,Index,Context
wiki/Tropical_sprue.html,172,305,"cal Sprue"". <i>Science</i>. <b>104</b"
wiki/Tropical_sprue.html,172,496,".org/10.1126%2Fscience.104.2691.75"">1"
wiki/Tropical_sprue.html,172,525,"91.75"">10.1126/science.104.2691.75</a"
wiki/Tropical_sprue.html,172,1107,oi%2F10.1126%2Fscience.104.2691.75&am
wiki/Tropical_sprue.html,172,1195,amp;rft.jtitle=Science&amp;rft.pages=
wiki/List_of_molecular_graphics_systems.html,411,22,putational nanoscience: life sciences
wiki/List_of_molecular_graphics_systems.html,411,36,"oscience: life sciences, materials, e"
wiki/List_of_molecular_graphics_systems.html,642,288,in Biochemical Sciences</i>. <b>25</b
wiki/List_of_molecular_graphics_systems.html,642,1230,in+Biochemical+Sciences&amp;rft.pages
wiki/List_of_molecular_graphics_systems.html,659,258,in Biochemical Sciences</i>. <b>20</b
wiki/List_of_molecular_graphics_systems.html,659,1131,in+Biochemical+Sciences&amp;rft.pages
wiki/List_of_molecular_graphics_systems.html,660,257,in Biochemical Sciences</i>. <b>25</b
wiki/List_of_molecular_graphics_systems.html,660,1118,in+Biochemical+Sciences&amp;rft.pages
wiki/List_of_molecular_graphics_systems.html,664,241,Materials_Life_Science/products/scigr
wiki/List_of_molecular_graphics_systems.html,664,567,Materials_Life_Science%2Fproducts%2Fs
wiki/Camp_Liberty_killings.html,120,38,interview with science journalist Mik
wiki/Wilbraham_26_Monson_Academy.html,148,273," Environmental Science, Advanced Plac"
wiki/Glinka_(crater).html,72,686, and Planetary Science Letters</i>. <
wiki/Glinka_(crater).html,72,1776,+and+Planetary+Science+Letters&amp;rf
wiki/Checkerspot_(magazine).html,6,763,"gazine stubs"",""Science and technology"
wiki/Checkerspot_(magazine).html,79,12,<td><i>This science and technology
wiki/Checkerspot_(magazine).html,124,1734,i/Category:Science_and_technology_mag
wiki/Checkerspot_(magazine).html,124,1789,"=""Category:Science and technology mag"
wiki/Checkerspot_(magazine).html,124,1828,"ine stubs"">Science and technology mag"
wiki/Joint_Social_Welfare_Institute.html,72,41,"ican_Center_of_Science_and_Culture"" t"
wiki/Joint_Social_Welfare_Institute.html,72,91,"ican Center of Science and Culture"">C"
wiki/Joint_Social_Welfare_Institute.html,72,134,ican Center of Science and Culture</a
wiki/GbiriNiragu_language.html,167,483,titute for the Science of Human Histo
wiki/GbiriNiragu_language.html,167,847,titute+for+the+Science+of+Human+Histo
wiki/Coup_d27C3A9tat.html,506,510,l of Political Science</i>. <b>44</b>
wiki/Coup_d27C3A9tat.html,506,1426,l+of+Political+Science&amp;rft.pages=
wiki/Coup_d27C3A9tat.html,509,386,ment and Peace Science</i>: 073889421
wiki/Coup_d27C3A9tat.html,509,1302,ment+and+Peace+Science&amp;rft.pages=
wiki/Coup_d27C3A9tat.html,539,330,"ef=""http://www.sciencedirect.com/scie"
wiki/Coup_d27C3A9tat.html,539,348,encedirect.com/science/article/pii/S0
wiki/Coup_d27C3A9tat.html,539,952,tp%3A%2F%2Fwww.sciencedirect.com%2Fsc
wiki/Coup_d27C3A9tat.html,539,972,cedirect.com%2Fscience%2Farticle%2Fpi
wiki/Johann_Christoph_Hoffbauer.html,57,203, philosophical sciences.</li>
wiki/Henry_Horace_Williams.html,51,596,"ntal and Moral Sciences Department, w"
wiki/Campus_of_Texas_A26M_University.html,94,66,"s_A.26M_Health_Science_Center""><span "
wiki/Campus_of_Texas_A26M_University.html,94,160,A&amp;M Health Science Center</span><
wiki/Campus_of_Texas_A26M_University.html,162,78,"e:TAMU_ID_Life_Sciences.JPG"" class=""i"
wiki/Campus_of_Texas_A26M_University.html,162,188,1/TAMU_ID_Life_Sciences.JPG/220px-TAM
wiki/Campus_of_Texas_A26M_University.html,162,220,"x-TAMU_ID_Life_Sciences.JPG"" width=""2"
wiki/Campus_of_Texas_A26M_University.html,162,351,1/TAMU_ID_Life_Sciences.JPG/330px-TAM
wiki/Campus_of_Texas_A26M_University.html,162,383,"x-TAMU_ID_Life_Sciences.JPG 1.5x, //u"
wiki/Campus_of_Texas_A26M_University.html,162,467,1/TAMU_ID_Life_Sciences.JPG/440px-TAM
wiki/Campus_of_Texas_A26M_University.html,162,499,"x-TAMU_ID_Life_Sciences.JPG 2x"" data-"
wiki/Campus_of_Texas_A26M_University.html,164,54,"e:TAMU_ID_Life_Sciences.JPG"" class=""i"
wiki/Campus_of_Texas_A26M_University.html,165,23,ciplinary Life Sciences building</div
wiki/Campus_of_Texas_A26M_University.html,169,242,"ef=""/wiki/Life_Sciences"" class=""mw-re"
wiki/Campus_of_Texas_A26M_University.html,169,284,"t"" title=""Life Sciences"">Life Science"
wiki/Campus_of_Texas_A26M_University.html,169,299,"Sciences"">Life Sciences</a> building,"
wiki/Campus_of_Texas_A26M_University.html,169,1188,A&amp;M Health Science Center is cons
wiki/Campus_of_Texas_A26M_University.html,173,437,"26M_College_of_Science"" title=""Texas "
wiki/Campus_of_Texas_A26M_University.html,173,478,"p;M College of Science"">College of Sc"
wiki/Campus_of_Texas_A26M_University.html,173,498,"ce"">College of Sciences</a> and all o"
wiki/Campus_of_Texas_A26M_University.html,173,924,"_College_of_Geosciences"" title=""Texas"
wiki/Campus_of_Texas_A26M_University.html,173,969," College of Geosciences"">College of G"
wiki/Campus_of_Texas_A26M_University.html,173,993,">College of Geosciences</a>, the <a h"
wiki/Campus_of_Texas_A26M_University.html,186,110,"%26_Biomedical_Sciences"" title=""Texas"
wiki/Campus_of_Texas_A26M_University.html,186,189,"mp; Biomedical Sciences"">College of V"
wiki/Campus_of_Texas_A26M_University.html,186,276,"s_A%26M_Health_Science_Center"" title="
wiki/Campus_of_Texas_A26M_University.html,186,320,"A&amp;M Health Science Center"">Health"
wiki/Campus_of_Texas_A26M_University.html,186,343,"Center"">Health Science Center</a>, a "
wiki/Campus_of_Texas_A26M_University.html,186,565,"the College of Sciences, the new faci"
wiki/Campus_of_Texas_A26M_University.html,186,660,"lture_and_Life_Sciences"" title=""Texas"
wiki/Campus_of_Texas_A26M_University.html,186,723,"lture and Life Sciences"">College of A"
wiki/Campus_of_Texas_A26M_University.html,186,765,lture and Life Sciences</a> (relocate
wiki/Campus_of_Texas_A26M_University.html,186,1181,"s, the Medical Sciences Library and t"
wiki/Campus_of_Texas_A26M_University.html,256,179,"y, atmospheric sciences, and oceanogr"
wiki/Campus_of_Texas_A26M_University.html,314,107,"s_A%26M_Health_Science_Center"" title="
wiki/Campus_of_Texas_A26M_University.html,314,151,"A&amp;M Health Science Center"">Texas "
wiki/Campus_of_Texas_A26M_University.html,314,188,"A&amp;M Health Science Center</a>, an"
wiki/Campus_of_Texas_A26M_University.html,315,53,"s_A.26M_Health_Science_Center"">Texas "
wiki/Campus_of_Texas_A26M_University.html,315,90,A&amp;M Health Science Center</span><
wiki/Campus_of_Texas_A26M_University.html,315,320,"A&amp;M Health Science Center"">edit</"
wiki/Campus_of_Texas_A26M_University.html,316,81,"s_A%26M_Health_Science_Center"" title="
wiki/Campus_of_Texas_A26M_University.html,316,125,"A&amp;M Health Science Center"">Texas "
wiki/Campus_of_Texas_A26M_University.html,316,162,A&amp;M Health Science Center</a></di
wiki/Campus_of_Texas_A26M_University.html,317,28,A&amp;M Health Science center was mer
wiki/Campus_of_Texas_A26M_University.html,317,116,A&amp;M Health Science Center offers 
wiki/Campus_of_Texas_A26M_University.html,320,42,s_A%26M_Health_Science_Center_College
wiki/Campus_of_Texas_A26M_University.html,320,106,A&amp;M Health Science Center College
wiki/Campus_of_Texas_A26M_University.html,321,42,s_A%26M_Health_Science_Center_Graduat
wiki/Campus_of_Texas_A26M_University.html,321,87,"_of_Biomedical_Sciences"" title=""Texas"
wiki/Campus_of_Texas_A26M_University.html,321,125,A&amp;M Health Science Center Graduat
wiki/Campus_of_Texas_A26M_University.html,321,170," of Biomedical Sciences"">Graduate Sch"
wiki/Campus_of_Texas_A26M_University.html,321,210, of Biomedical Sciences</a> campuses 
wiki/Campus_of_Texas_A26M_University.html,322,42,s_A%26M_Health_Science_Center_School_
wiki/Campus_of_Texas_A26M_University.html,322,136,A&amp;M Health Science Center School 
wiki/Campus_of_Texas_A26M_University.html,323,42,s_A%26M_Health_Science_Center_Irma_Le
wiki/Campus_of_Texas_A26M_University.html,323,144,A&amp;M Health Science Center Irma Le
wiki/Campus_of_Texas_A26M_University.html,324,42,s_A%26M_Health_Science_Center_College
wiki/Campus_of_Texas_A26M_University.html,324,105,A&amp;M Health Science Center College
wiki/Campus_of_Texas_A26M_University.html,326,63,nstitute_of_Biosciences_and_Technolog
wiki/Campus_of_Texas_A26M_University.html,326,111,nstitute of Biosciences and Technolog
wiki/Campus_of_Texas_A26M_University.html,326,152,nstitute of Biosciences and Technolog
wiki/Campus_of_Texas_A26M_University.html,359,341,"A&amp;M Health Science Center, City o"
wiki/Campus_of_Texas_A26M_University.html,359,834,s+A%26M+Health+Science+Center%2C+City
wiki/Campus_of_Texas_A26M_University.html,360,336,0/07/22/health-science-center-dedicat
wiki/Campus_of_Texas_A26M_University.html,360,437,A&amp;M Health Science center</i>. Ar
wiki/Campus_of_Texas_A26M_University.html,360,558,0/07/22/health-science-center-dedicat
wiki/Campus_of_Texas_A26M_University.html,360,1050,%2F22%2Fhealth-science-center-dedicat
wiki/Campus_of_Texas_A26M_University.html,360,1125,s+A%26M+Health+Science+center&amp;rft
wiki/Campus_of_Texas_A26M_University.html,406,251,3126/http://geosciences.tamu.edu/dean
wiki/Campus_of_Texas_A26M_University.html,406,306,"""College of Geosciences – Facilities"""
wiki/Campus_of_Texas_A26M_University.html,406,373, College of Geosciences. Archived fro
wiki/Campus_of_Texas_A26M_University.html,406,453,"ref=""http://geosciences.tamu.edu/dean"
wiki/Campus_of_Texas_A26M_University.html,406,673,=College+of+Geosciences+%93+Facilitie
wiki/Campus_of_Texas_A26M_University.html,406,746,ttp%3A%2F%2Fgeosciences.tamu.edu%2Fde
wiki/Campus_of_Texas_A26M_University.html,406,838,+College+of+Geosciences&amp;rft_val_f
wiki/Campus_of_Texas_A26M_University.html,500,63,"lture_and_Life_Sciences"" title=""Texas"
wiki/Campus_of_Texas_A26M_University.html,500,126,"lture and Life Sciences"">Agriculture "
wiki/Campus_of_Texas_A26M_University.html,500,157,lture and Life Sciences</a></li>
wiki/Campus_of_Texas_A26M_University.html,505,45,"_College_of_Geosciences"" title=""Texas"
wiki/Campus_of_Texas_A26M_University.html,505,90," College of Geosciences"">Geosciences<"
wiki/Campus_of_Texas_A26M_University.html,505,103,"eosciences"">Geosciences</a></li>"
wiki/Campus_of_Texas_A26M_University.html,509,42,"26M_College_of_Science"" title=""Texas "
wiki/Campus_of_Texas_A26M_University.html,509,83,"p;M College of Science"">Science</a></"
wiki/Campus_of_Texas_A26M_University.html,509,92,"ge of Science"">Science</a></li>"
wiki/Campus_of_Texas_A26M_University.html,510,77,"%26_Biomedical_Sciences"" title=""Texas"
wiki/Campus_of_Texas_A26M_University.html,510,156,"mp; Biomedical Sciences"">Veterinary M"
wiki/Campus_of_Texas_A26M_University.html,510,203,mp; Biomedical Sciences</a></li>
wiki/Campus_of_Texas_A26M_University.html,519,117,"s_A%26M_Health_Science_Center"" title="
wiki/Campus_of_Texas_A26M_University.html,519,161,"A&amp;M Health Science Center""><span "
wiki/Campus_of_Texas_A26M_University.html,519,210,":white"">Health Science Center</span><"
wiki/Campus_of_Texas_A26M_University.html,524,38,s_A%26M_Health_Science_Center_College
wiki/Campus_of_Texas_A26M_University.html,524,102,A&amp;M Health Science Center College
wiki/Campus_of_Texas_A26M_University.html,525,38,s_A%26M_Health_Science_Center_Graduat
wiki/Campus_of_Texas_A26M_University.html,525,83,"_of_Biomedical_Sciences"" title=""Texas"
wiki/Campus_of_Texas_A26M_University.html,525,121,A&amp;M Health Science Center Graduat
wiki/Campus_of_Texas_A26M_University.html,525,166," of Biomedical Sciences"">Graduate Sch"
wiki/Campus_of_Texas_A26M_University.html,525,206, of Biomedical Sciences</a></li>
wiki/Campus_of_Texas_A26M_University.html,526,38,s_A%26M_Health_Science_Center_School_
wiki/Campus_of_Texas_A26M_University.html,526,132,A&amp;M Health Science Center School 
wiki/Campus_of_Texas_A26M_University.html,528,38,s_A%26M_Health_Science_Center_College
wiki/Campus_of_Texas_A26M_University.html,528,101,A&amp;M Health Science Center College
wiki/Campus_of_Texas_A26M_University.html,529,35,nstitute_of_Biosciences_and_Technolog
wiki/Campus_of_Texas_A26M_University.html,529,83,nstitute of Biosciences and Technolog
wiki/Campus_of_Texas_A26M_University.html,529,124,nstitute of Biosciences and Technolog
wiki/Piracy_on_Falcon_Lake.html,167,708,>The Christian Science Monitor</i></c
wiki/Piracy_on_Falcon_Lake.html,167,1088,=The+Christian+Science+Monitor&amp;rf
wiki/Piracy_on_Falcon_Lake.html,172,500,">The Christian Science Monitor</i>, O"
wiki/Piracy_on_Falcon_Lake.html,172,938,=The+Christian+Science+Monitor&amp;rf
wiki/Smilax_laurifolia.html,128,877," Station, Fire Sciences Laboratory.</"
wiki/Russian_Party_in_Estonia.html,191,40,e_of_political_science#Politics_by_re
wiki/Russian_Party_in_Estonia.html,191,96,"e of political science"">Other countri"
wiki/Gardenbased_learning.html,85,306,"ific literacy"">science literacy</a> a"
wiki/Gardenbased_learning.html,102,109,ntly higher on science achievement te
wiki/Gardenbased_learning.html,102,333,s help improve science achievement te
wiki/Gardenbased_learning.html,129,55,articularly in science and math – rea
wiki/Gardenbased_learning.html,137,25,ch the art and science of cooking wit
wiki/Gardenbased_learning.html,175,138,"anagement, and science</li>"
wiki/Gardenbased_learning.html,185,42,&amp; Life Lab Science Program. <i>Ge
wiki/Gardenbased_learning.html,185,187,te to Life Lab Science Program or Cen
wiki/Gardenbased_learning.html,195,424, Teaching Life Science Produces Shift
wiki/Gardenbased_learning.html,195,539,ironmental and Science Education. 10(
wiki/Clinton_Engineer_Works.html,643,673,"tal:History_of_Science"" class=""mw-red"
wiki/Clinton_Engineer_Works.html,643,727,"tal:History of Science"">History of Sc"
wiki/Clinton_Engineer_Works.html,643,747,"ce"">History of Science portal</a></sp"
wiki/List_of_Carboniferous_tetrapods.html,603,160, ed. Blackwell Science Ltd</li>
wiki/Young_Finnish_Party.html,269,40,e_of_political_science#Politics_by_re
wiki/Young_Finnish_Party.html,269,96,"e of political science"">Other countri"
wiki/Venezuelan_referendum_1957.html,169,40,e_of_political_science#Politics_by_re
wiki/Venezuelan_referendum_1957.html,169,96,"e of political science"">Other countri"
wiki/C389cole_des_Mines_de_Douai.html,118,38,"ing, materials science, computer-aide"
wiki/C389cole_des_Mines_de_Douai.html,322,43,t_national_des_sciences_et_techniques
wiki/C389cole_des_Mines_de_Douai.html,322,112,t national des sciences et techniques
wiki/C389cole_des_Mines_de_Douai.html,322,169,t national des sciences et techniques
wiki/C389cole_des_Mines_de_Douai.html,329,131,"ques de Paris"">Sciences Po Paris</a><"
wiki/C389cole_des_Mines_de_Douai.html,330,131,"ques de Lille"">Sciences Po Lille</a><"
wiki/C389cole_des_Mines_de_Douai.html,357,991,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,357,1044, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,357,1090, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,514,50,3%A9rieure_des_Sciences_et_Technologi
wiki/C389cole_des_Mines_de_Douai.html,514,155,Supérieure des Sciences et Technologi
wiki/C389cole_des_Mines_de_Douai.html,547,41,t_national_des_sciences_appliqu%C3%A9
wiki/C389cole_des_Mines_de_Douai.html,547,96,"t national des sciences appliquées"">I"
wiki/C389cole_des_Mines_de_Douai.html,549,41,t_national_des_sciences_appliqu%C3%A9
wiki/C389cole_des_Mines_de_Douai.html,549,104,t national des sciences appliquées de
wiki/C389cole_des_Mines_de_Douai.html,550,41,t_national_des_sciences_appliqu%C3%A9
wiki/C389cole_des_Mines_de_Douai.html,550,106,t national des sciences appliquées de
wiki/C389cole_des_Mines_de_Douai.html,551,41,t_national_des_sciences_appliqu%C3%A9
wiki/C389cole_des_Mines_de_Douai.html,551,105,t national des sciences appliquées de
wiki/C389cole_des_Mines_de_Douai.html,552,41,t_national_des_sciences_appliqu%C3%A9
wiki/C389cole_des_Mines_de_Douai.html,552,130,t national des sciences appliquées de
wiki/C389cole_des_Mines_de_Douai.html,553,41,t_national_des_sciences_appliqu%C3%A9
wiki/C389cole_des_Mines_de_Douai.html,553,108,t national des sciences appliquées de
wiki/C389cole_des_Mines_de_Douai.html,643,50,3%A9rieure_des_sciences_commerciales_
wiki/C389cole_des_Mines_de_Douai.html,643,112,supérieure des sciences commerciales 
wiki/C389cole_des_Mines_de_Douai.html,677,68,"_de_lettres_et_sciences_humaines"" tit"
wiki/C389cole_des_Mines_de_Douai.html,677,133," de lettres et sciences humaines"">ENS"
wiki/C389cole_des_Mines_de_Douai.html,735,35,"ast%C3%A8re_en_sciences"" title=""Mastè"
wiki/C389cole_des_Mines_de_Douai.html,735,63,"le=""Mastère en sciences"">MSc</a></li>"
wiki/C389cole_des_Mines_de_Douai.html,1070,39,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1070,90, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1070,134, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1081,176,"nities, social sciences, literature a"
wiki/C389cole_des_Mines_de_Douai.html,1124,12,Engineering Sciences</th>
wiki/C389cole_des_Mines_de_Douai.html,1128,286,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1128,337, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1130,320,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1130,371, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1132,249,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1132,300, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1138,222,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1138,273, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1142,199,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1142,250, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1145,98,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1145,149, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1158,0,"Science of Matter,<br "
wiki/C389cole_des_Mines_de_Douai.html,1164,268,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1164,319, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1166,97,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1166,148, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1168,99,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1168,150, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1169,113,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1169,164, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1170,98,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1170,149, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1171,112,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1171,163, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1172,110,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1172,161, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1174,107,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1174,158, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1175,82,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1175,133, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1178,104,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1178,155, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1180,89,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1180,140, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1185,73,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1185,124, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1186,116,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1186,167, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1188,45,"logie et de Géosciences (LOG), <a hre"
wiki/C389cole_des_Mines_de_Douai.html,1188,96,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1188,147, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1189,104,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1189,155, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1190,118,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1190,169, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1191,117,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1191,168, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1225,85,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1225,136, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1229,19,EA 4052 - Neurosciences et physiologi
wiki/C389cole_des_Mines_de_Douai.html,1229,91,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1229,142, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1230,82,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1230,133, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1244,86,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1244,137, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1248,92,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1248,143, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1250,25,RS 8160 - Neuroscience fonctionnelle 
wiki/C389cole_des_Mines_de_Douai.html,1252,99,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1252,150, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1270,85,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1270,136, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1272,67,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1272,118, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1273,21,"EIA (économie, sciences de gestion) <"
wiki/C389cole_des_Mines_de_Douai.html,1275,20,"RII (économie, sciences de gestion), "
wiki/C389cole_des_Mines_de_Douai.html,1277,14,"<li>LEM-FUPL (sciences de gestion, é"
wiki/C389cole_des_Mines_de_Douai.html,1277,81,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1277,132, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1279,79,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1279,130, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1280,90,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1280,141, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1291,7,Social Sciences<br />
wiki/C389cole_des_Mines_de_Douai.html,1304,11,"<li>CIREL, Sciences de l’éducatio"
wiki/C389cole_des_Mines_de_Douai.html,1304,71,_University_of_Science_and_Technology
wiki/C389cole_des_Mines_de_Douai.html,1304,122, University of Science and Technology
wiki/C389cole_des_Mines_de_Douai.html,1311,25,aboratoire des sciences de la communi
wiki/C389cole_des_Mines_de_Douai.html,1331,10,Political Science<br /></th>
wiki/C389cole_des_Mines_de_Douai.html,1335,170,ques de Lille (Sciences Po Lille)</a>
wiki/C389cole_des_Mines_de_Douai.html,1348,19,"Laboratoire de sciences sociales, spo"
wiki/Lee_Henderson_Watkins.html,100,1186,"the history of science, the history o"
wiki/Crabeating_frog.html,128,423,"iki/Zoological_Science"" title=""Zoolog"
wiki/Crabeating_frog.html,128,450,"le=""Zoological Science"">Zoological Sc"
wiki/Crabeating_frog.html,128,470,"ce"">Zoological Science</a></i>. <b>12"
wiki/Crabeating_frog.html,128,1191,tle=Zoological+Science&amp;rft.pages=
wiki/Imperial_amazon.html,201,418,ean Journal of Science</i>. <b>44</b>
wiki/Imperial_amazon.html,201,929,ean+Journal+of+Science&amp;rft.pages=
wiki/North_Coast_(RTA_Rapid_Transit_station).html,169,31,"ki/Great_Lakes_Science_Center"" title="
wiki/North_Coast_(RTA_Rapid_Transit_station).html,169,66,"e=""Great Lakes Science Center"">Great "
wiki/North_Coast_(RTA_Rapid_Transit_station).html,169,94,"r"">Great Lakes Science Center</a></li"
